residencia_provincia_id,provincia,centroide_lat,centroide_lon,fecha,cuenta_diag,cuenta_inter,cuenta_uti,cuenta_muertes,18 a 39 años SIN Factores de Riesgo,18 a 59 años CON Factores de Riesgo,40 a 49 años SIN Factores de Riesgo,50 a 59 años SIN Factores de Riesgo,60 o más años,Estrategico,Otros,Salud,TOTAL VACUNADOS,AstraZeneca,COVISHIELD,Sinopharm,Sputnik,1 dosis,2 dosis,Poblacion
6,Buenos Aires,-36.67694152,-60.55883198,9/7/2020,4873,300,51,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/7/2020,91,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/7/2020,986,43,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/7/2020,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/7/2020,564,55,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/7/2020,144,44,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/7/2020,196,39,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/7/2020,311,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/7/2020,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/7/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/7/2020,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/7/2020,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/7/2020,84,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/7/2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/7/2020,69,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/7/2020,127,168,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/7/2020,146,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/7/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/7/2020,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/7/2020,338,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/8/2020,125,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/8/2020,492,19,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/8/2020,1296,133,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/8/2020,5995,302,57,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/8/2020,124,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/8/2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/8/2020,1256,49,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/8/2020,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/8/2020,555,39,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/8/2020,339,39,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/8/2020,271,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/8/2020,453,6,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/8/2020,85,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/8/2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/8/2020,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/8/2020,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/8/2020,89,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/8/2020,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/8/2020,68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/8/2020,178,140,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/8/2020,79,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/8/2020,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/8/2020,291,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/9/2020,77,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/9/2020,396,20,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/9/2020,1347,112,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/9/2020,6107,297,60,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/9/2020,144,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/9/2020,1236,48,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/9/2020,22,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/9/2020,765,29,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/9/2020,340,36,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/9/2020,247,41,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/9/2020,498,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/9/2020,81,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/9/2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/9/2020,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/9/2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/9/2020,176,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/9/2020,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/9/2020,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/9/2020,167,187,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/9/2020,112,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/9/2020,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/9/2020,429,8,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/10/2020,150,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/10/2020,568,20,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/10/2020,1166,117,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/10/2020,5553,297,59,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/10/2020,98,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/10/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/10/2020,1084,42,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/10/2020,11,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/10/2020,742,32,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/10/2020,400,35,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/10/2020,294,26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/10/2020,442,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/10/2020,87,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/10/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/10/2020,52,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/10/2020,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/10/2020,144,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/10/2020,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/10/2020,71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/10/2020,182,169,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/10/2020,148,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/10/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/10/2020,25,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/10/2020,228,8,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/11/2020,135,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/11/2020,610,23,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/11/2020,1232,134,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/11/2020,5959,309,62,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/11/2020,134,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/11/2020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/11/2020,1336,47,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/11/2020,23,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/11/2020,815,29,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/11/2020,343,35,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/11/2020,202,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/11/2020,383,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/11/2020,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/11/2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/11/2020,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/11/2020,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/11/2020,147,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/11/2020,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/11/2020,121,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/11/2020,225,209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/11/2020,139,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/11/2020,45,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/11/2020,254,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/12/2020,116,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/12/2020,1049,18,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/12/2020,894,70,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/12/2020,4725,233,36,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/12/2020,98,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/12/2020,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/12/2020,846,44,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/12/2020,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/12/2020,647,31,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/12/2020,354,34,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/12/2020,257,25,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/12/2020,628,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/12/2020,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/12/2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/12/2020,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/12/2020,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/12/2020,130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/12/2020,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/12/2020,66,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/12/2020,155,140,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/12/2020,88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/12/2020,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/12/2020,250,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/13/2020,61,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/13/2020,547,20,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/13/2020,781,97,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/13/2020,2485,269,35,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/13/2020,53,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/13/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/13/2020,801,31,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/13/2020,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/13/2020,493,34,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/13/2020,126,32,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/13/2020,55,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/13/2020,491,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/13/2020,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/13/2020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/13/2020,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/13/2020,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/13/2020,24,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/13/2020,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/13/2020,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/13/2020,420,97,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/13/2020,90,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/13/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/13/2020,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/13/2020,304,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/14/2020,98,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/14/2020,414,29,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,9/14/2020,983,84,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,9/14/2020,4838,264,55,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,9/14/2020,86,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,9/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,9/14/2020,1030,45,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,9/14/2020,59,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,9/14/2020,519,30,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,9/14/2020,376,34,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,9/14/2020,218,39,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,9/14/2020,600,8,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,9/14/2020,68,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,9/14/2020,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,9/14/2020,46,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,9/14/2020,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,9/14/2020,60,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,9/14/2020,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,9/14/2020,57,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,9/14/2020,243,224,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,9/14/2020,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,9/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,9/14/2020,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,9/14/2020,237,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,9/15/2020,127,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,9/15/2020,442,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
