residencia_provincia_id,fecha,year,mes,dia,weekday,cuenta_diag,cuenta_inter,cuenta_uti,cuenta_muertes,18 a 39 años SIN Factores de Riesgo,18 a 59 años CON Factores de Riesgo,40 a 49 años SIN Factores de Riesgo,50 a 59 años SIN Factores de Riesgo,60 o más años,Estratégico,Otros,Salud,AstraZeneca,COVISHIELD,Sinopharm,Sputnik,1,2,Poblacion
22,2021-01-09,2021,1,9,7,251.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,0.0,0.0,0.0,218.0,218.0,0.0,1204541
58,2021-01-09,2021,1,9,7,339.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,664057
18,2021-01-09,2021,1,9,7,134.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,1120801
46,2021-01-09,2021,1,9,7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,95.0,95.0,0.0,393531
54,2021-01-09,2021,1,9,7,197.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,87.0,87.0,0.0,1261294
94,2021-01-09,2021,1,9,7,106.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,173432
38,2021-01-09,2021,1,9,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,555.0,555.0,0.0,770881
30,2021-01-10,2021,1,10,1,78.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,17.0,17.0,0.0,1385961
14,2021-01-10,2021,1,10,1,119.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3760450
2,2021-01-10,2021,1,10,1,753.0,43.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,267.0,0.0,0.0,0.0,298.0,298.0,0.0,3075646
6,2021-01-10,2021,1,10,1,1621.0,106.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,468.0,0.0,0.0,0.0,481.0,481.0,0.0,17541141
34,2021-01-10,2021,1,10,1,30.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,605193
82,2021-01-10,2021,1,10,1,478.0,28.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3536418
74,2021-01-10,2021,1,10,1,70.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,508328
62,2021-01-10,2021,1,10,1,56.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,45.0,0.0,74761
50,2021-01-10,2021,1,10,1,19.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1990338
86,2021-01-10,2021,1,10,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,978313
10,2021-01-10,2021,1,10,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,137.0,137.0,0.0,415438
66,2021-01-10,2021,1,10,1,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0,31.0,31.0,0.0,1424397
90,2021-01-10,2021,1,10,1,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1694656
70,2021-01-10,2021,1,10,1,19.0,0.0,0.0,1.0,,,,,,,,,,,,,,,781217
78,2021-01-10,2021,1,10,1,231.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,48.0,0.0,365698
99,2021-01-10,2021,1,10,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0
42,2021-01-10,2021,1,10,1,119.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,0.0,358428
26,2021-01-10,2021,1,10,1,115.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,618994
22,2021-01-10,2021,1,10,1,122.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,1204541
58,2021-01-10,2021,1,10,1,173.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,664057
18,2021-01-10,2021,1,10,1,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,25.0,25.0,0.0,1120801
46,2021-01-10,2021,1,10,1,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2021-01-10,2021,1,10,1,60.0,5.0,4.0,0.0,,,,,,,,,,,,,,,1261294
94,2021-01-10,2021,1,10,1,37.0,4.0,1.0,3.0,,,,,,,,,,,,,,,173432
38,2021-01-10,2021,1,10,1,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2021-01-11,2021,1,11,2,479.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,338.0,0.0,0.0,0.0,342.0,342.0,0.0,1385961
14,2021-01-11,2021,1,11,2,799.0,12.0,4.0,6.0,0.0,6.0,0.0,0.0,14.0,11.0,0.0,2369.0,0.0,1.0,0.0,2399.0,2400.0,0.0,3760450
2,2021-01-11,2021,1,11,2,1268.0,37.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,1159.0,0.0,0.0,0.0,1389.0,1389.0,0.0,3075646
6,2021-01-11,2021,1,11,2,4435.0,105.0,25.0,82.0,0.0,14.0,0.0,0.0,1.0,174.0,0.0,8099.0,0.0,0.0,0.0,8288.0,8287.0,1.0,17541141
34,2021-01-11,2021,1,11,2,22.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,31.0,31.0,0.0,605193
82,2021-01-11,2021,1,11,2,1263.0,28.0,5.0,14.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,1523.0,0.0,0.0,0.0,1572.0,1571.0,1.0,3536418
74,2021-01-11,2021,1,11,2,91.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,170.0,170.0,0.0,508328
62,2021-01-11,2021,1,11,2,268.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,459.0,0.0,0.0,0.0,514.0,514.0,0.0,74761
50,2021-01-11,2021,1,11,2,161.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,839.0,0.0,0.0,0.0,842.0,842.0,0.0,1990338
86,2021-01-11,2021,1,11,2,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,248.0,248.0,0.0,978313
10,2021-01-11,2021,1,11,2,85.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,302.0,0.0,0.0,0.0,304.0,304.0,0.0,415438
66,2021-01-11,2021,1,11,2,70.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,726.0,0.0,0.0,0.0,728.0,728.0,0.0,1424397
90,2021-01-11,2021,1,11,2,249.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,326.0,326.0,0.0,1694656
70,2021-01-11,2021,1,11,2,150.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,132.0,132.0,0.0,781217
78,2021-01-11,2021,1,11,2,339.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,164.0,164.0,0.0,365698
99,2021-01-11,2021,1,11,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,82.0,0.0,0.0,0.0,86.0,86.0,0.0,0
42,2021-01-11,2021,1,11,2,264.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,154.0,154.0,0.0,358428
26,2021-01-11,2021,1,11,2,459.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,240.0,0.0,618994
22,2021-01-11,2021,1,11,2,286.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,589.0,0.0,0.0,0.0,605.0,605.0,0.0,1204541
58,2021-01-11,2021,1,11,2,387.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,664057
18,2021-01-11,2021,1,11,2,225.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,317.0,0.0,0.0,0.0,324.0,324.0,0.0,1120801
46,2021-01-11,2021,1,11,2,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,94.0,94.0,0.0,393531
54,2021-01-11,2021,1,11,2,25.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.0,0.0,1.0,216.0,215.0,2.0,1261294
94,2021-01-11,2021,1,11,2,155.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,81.0,81.0,0.0,173432
38,2021-01-11,2021,1,11,2,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,511.0,511.0,0.0,770881
30,2021-01-12,2021,1,12,3,534.0,14.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,645.0,0.0,0.0,0.0,648.0,648.0,0.0,1385961
14,2021-01-12,2021,1,12,3,882.0,16.0,6.0,14.0,0.0,14.0,1.0,0.0,4.0,16.0,0.0,1556.0,0.0,0.0,3.0,1588.0,1591.0,0.0,3760450
2,2021-01-12,2021,1,12,3,1208.0,43.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,0.0,0.0,0.0,1376.0,1376.0,0.0,3075646
6,2021-01-12,2021,1,12,3,4281.0,103.0,9.0,80.0,0.0,20.0,0.0,0.0,0.0,51.0,0.0,9163.0,0.0,0.0,0.0,9234.0,9234.0,0.0,17541141
34,2021-01-12,2021,1,12,3,79.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,0.0,605193
82,2021-01-12,2021,1,12,3,1236.0,25.0,8.0,17.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0,1582.0,0.0,0.0,0.0,1634.0,1633.0,1.0,3536418
74,2021-01-12,2021,1,12,3,87.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.0,0.0,0.0,0.0,173.0,173.0,0.0,508328
62,2021-01-12,2021,1,12,3,291.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,301.0,0.0,0.0,0.0,346.0,346.0,0.0,74761
50,2021-01-12,2021,1,12,3,175.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,584.0,0.0,0.0,0.0,594.0,594.0,0.0,1990338
86,2021-01-12,2021,1,12,3,202.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,395.0,395.0,0.0,978313
10,2021-01-12,2021,1,12,3,75.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,415438
66,2021-01-12,2021,1,12,3,55.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,666.0,0.0,0.0,0.0,669.0,669.0,0.0,1424397
90,2021-01-12,2021,1,12,3,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,301.0,301.0,0.0,1694656
70,2021-01-12,2021,1,12,3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,131.0,131.0,0.0,781217
78,2021-01-12,2021,1,12,3,314.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,365698
99,2021-01-12,2021,1,12,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0,0
42,2021-01-12,2021,1,12,3,241.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,358428
26,2021-01-12,2021,1,12,3,205.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,225.0,0.0,0.0,0.0,227.0,227.0,0.0,618994
22,2021-01-12,2021,1,12,3,263.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,333.0,0.0,0.0,0.0,341.0,341.0,0.0,1204541
58,2021-01-12,2021,1,12,3,414.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,15.0,15.0,0.0,664057
18,2021-01-12,2021,1,12,3,218.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,494.0,0.0,0.0,0.0,497.0,497.0,0.0,1120801
46,2021-01-12,2021,1,12,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,393531
54,2021-01-12,2021,1,12,3,52.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,297.0,297.0,0.0,1261294
94,2021-01-12,2021,1,12,3,92.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,45.0,0.0,173432
38,2021-01-12,2021,1,12,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,702.0,0.0,0.0,0.0,703.0,703.0,0.0,770881
30,2021-01-13,2021,1,13,4,492.0,13.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,655.0,0.0,0.0,0.0,665.0,665.0,0.0,1385961
14,2021-01-13,2021,1,13,4,771.0,17.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,1165.0,0.0,0.0,0.0,1218.0,1218.0,0.0,3760450
2,2021-01-13,2021,1,13,4,1424.0,36.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0,1121.0,1121.0,0.0,3075646
6,2021-01-13,2021,1,13,4,4551.0,116.0,16.0,61.0,0.0,20.0,0.0,0.0,0.0,77.0,0.0,8391.0,0.0,0.0,0.0,8488.0,8488.0,0.0,17541141
34,2021-01-13,2021,1,13,4,60.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,605193
82,2021-01-13,2021,1,13,4,1344.0,37.0,8.0,11.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1365.0,0.0,0.0,0.0,1411.0,1411.0,0.0,3536418
74,2021-01-13,2021,1,13,4,99.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,182.0,182.0,0.0,508328
62,2021-01-13,2021,1,13,4,283.0,15.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,90.0,0.0,0.0,0.0,105.0,105.0,0.0,74761
50,2021-01-13,2021,1,13,4,182.0,7.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,684.0,0.0,0.0,0.0,688.0,688.0,0.0,1990338
86,2021-01-13,2021,1,13,4,168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,529.0,529.0,0.0,978313
10,2021-01-13,2021,1,13,4,58.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,415438
66,2021-01-13,2021,1,13,4,51.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,430.0,0.0,0.0,1.0,432.0,433.0,0.0,1424397
90,2021-01-13,2021,1,13,4,242.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,145.0,145.0,0.0,1694656
70,2021-01-13,2021,1,13,4,102.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,187.0,187.0,0.0,781217
78,2021-01-13,2021,1,13,4,287.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,145.0,145.0,0.0,365698
99,2021-01-13,2021,1,13,4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,51.0,0.0,0
42,2021-01-13,2021,1,13,4,190.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,42.0,0.0,358428
26,2021-01-13,2021,1,13,4,405.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,191.0,191.0,0.0,618994
22,2021-01-13,2021,1,13,4,242.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,562.0,0.0,0.0,0.0,566.0,566.0,0.0,1204541
58,2021-01-13,2021,1,13,4,391.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,664057
18,2021-01-13,2021,1,13,4,427.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,190.0,0.0,1120801
46,2021-01-13,2021,1,13,4,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,393531
54,2021-01-13,2021,1,13,4,105.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,297.0,297.0,0.0,1261294
94,2021-01-13,2021,1,13,4,86.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,40.0,0.0,173432
38,2021-01-13,2021,1,13,4,33.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,9.0,11.0,0.0,770881
30,2021-01-14,2021,1,14,5,358.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,700.0,0.0,1385961
14,2021-01-14,2021,1,14,5,540.0,17.0,9.0,3.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,841.0,0.0,0.0,0.0,864.0,864.0,0.0,3760450
2,2021-01-14,2021,1,14,5,1221.0,46.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1640.0,0.0,0.0,0.0,1641.0,1641.0,0.0,3075646
6,2021-01-14,2021,1,14,5,4165.0,91.0,18.0,77.0,0.0,60.0,0.0,0.0,2.0,232.0,0.0,7926.0,0.0,0.0,0.0,8220.0,8220.0,0.0,17541141
34,2021-01-14,2021,1,14,5,79.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,605193
82,2021-01-14,2021,1,14,5,1169.0,34.0,5.0,12.0,0.0,1.0,0.0,0.0,28.0,3.0,0.0,1387.0,0.0,0.0,0.0,1419.0,1419.0,0.0,3536418
74,2021-01-14,2021,1,14,5,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,157.0,157.0,0.0,508328
62,2021-01-14,2021,1,14,5,317.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,45.0,0.0,74761
50,2021-01-14,2021,1,14,5,135.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,598.0,0.0,0.0,0.0,601.0,601.0,0.0,1990338
86,2021-01-14,2021,1,14,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,396.0,396.0,0.0,978313
10,2021-01-14,2021,1,14,5,106.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,415438
66,2021-01-14,2021,1,14,5,71.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.0,0.0,0.0,0.0,256.0,256.0,0.0,1424397
90,2021-01-14,2021,1,14,5,204.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,349.0,349.0,0.0,1694656
70,2021-01-14,2021,1,14,5,76.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,200.0,0.0,781217
78,2021-01-14,2021,1,14,5,245.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,365698
99,2021-01-14,2021,1,14,5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0,0
42,2021-01-14,2021,1,14,5,223.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,358428
26,2021-01-14,2021,1,14,5,257.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,183.0,183.0,0.0,618994
22,2021-01-14,2021,1,14,5,280.0,9.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,337.0,0.0,0.0,0.0,393.0,393.0,0.0,1204541
58,2021-01-14,2021,1,14,5,373.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,664057
18,2021-01-14,2021,1,14,5,368.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,618.0,0.0,0.0,0.0,622.0,622.0,0.0,1120801
46,2021-01-14,2021,1,14,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,393531
54,2021-01-14,2021,1,14,5,138.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,366.0,0.0,0.0,1.0,368.0,369.0,0.0,1261294
94,2021-01-14,2021,1,14,5,78.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,49.0,0.0,173432
38,2021-01-14,2021,1,14,5,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,39.0,0.0,770881
30,2021-01-15,2021,1,15,6,401.0,20.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,768.0,0.0,0.0,0.0,777.0,777.0,0.0,1385961
14,2021-01-15,2021,1,15,6,631.0,11.0,3.0,8.0,0.0,30.0,0.0,0.0,1.0,16.0,0.0,793.0,0.0,0.0,0.0,840.0,840.0,0.0,3760450
2,2021-01-15,2021,1,15,6,1232.0,35.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0,0.0,0.0,0.0,2263.0,2262.0,1.0,3075646
6,2021-01-15,2021,1,15,6,3864.0,109.0,17.0,86.0,0.0,51.0,0.0,0.0,1.0,220.0,0.0,8318.0,0.0,0.0,0.0,8590.0,8590.0,0.0,17541141
34,2021-01-15,2021,1,15,6,23.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,9.0,9.0,0.0,605193
82,2021-01-15,2021,1,15,6,1291.0,25.0,7.0,21.0,0.0,1.0,0.0,0.0,65.0,4.0,0.0,1391.0,0.0,0.0,0.0,1461.0,1459.0,2.0,3536418
74,2021-01-15,2021,1,15,6,79.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,60.0,0.0,508328
62,2021-01-15,2021,1,15,6,277.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,59.0,59.0,0.0,74761
50,2021-01-15,2021,1,15,6,146.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,512.0,0.0,0.0,0.0,525.0,525.0,0.0,1990338
86,2021-01-15,2021,1,15,6,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,512.0,0.0,0.0,0.0,529.0,529.0,0.0,978313
10,2021-01-15,2021,1,15,6,76.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,415438
66,2021-01-15,2021,1,15,6,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246.0,0.0,0.0,0.0,247.0,247.0,0.0,1424397
90,2021-01-15,2021,1,15,6,222.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,224.0,224.0,0.0,1694656
70,2021-01-15,2021,1,15,6,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,167.0,167.0,0.0,781217
78,2021-01-15,2021,1,15,6,302.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,365698
99,2021-01-15,2021,1,15,6,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,80.0,0.0,0
42,2021-01-15,2021,1,15,6,158.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,358428
